name,ColumnName,TypeName,max_length,precision,NULLable,is_identity
"ETL_CommLeases_history","Other_Info_4","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_5","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_6","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_7","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_8","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_9","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_10","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_11","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_12","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_13","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_14","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_15","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_16","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_17","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_18","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_19","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_20","varchar",30,0,"True","False"
"ETL_CommLeases_history","Other_Info_21","varchar",30,0,"True","False"
"ETL_CommLeases_history","dtTimeStamp","datetime",8,23,"True","False"
"ETL_CommLeases_history","hUser","numeric",9,18,"True","False"
"ETL_CommLeases_history","IsUpdate","numeric",9,18,"True","False"
"ETL_CommLeases_history","WSLogID","numeric",9,18,"True","False"
"ETL_CommLeases_history","LeaseStatus","numeric",9,18,"True","False"
"LEASEBUT_EVICTION","hMy","numeric",9,18,"False","True"
"LEASEBUT_EVICTION","hCode","numeric",9,18,"True","False"
"LEASEBUT_EVICTION","sCode","varchar",12,0,"True","False"
"LEASEBUT_EVICTION","sName","varchar",30,0,"True","False"
"LEASEBUT_EVICTION","DTREQUEST","datetime",8,23,"True","False"
"LEASEBUT_EVICTION","SOCCUPANT","varchar",255,0,"True","False"
"LEASEBUT_EVICTION","SSTATUS","varchar",255,0,"True","False"
"LEASEBUT_EVICTION","DTRECEIVED","datetime",8,23,"True","False"
"LEASEBUT_EVICTION","DTEVICTION","datetime",8,23,"True","False"
"LegalLease","hTenant","numeric",9,18,"False","False"
"LegalLease","hLeaseType","numeric",9,18,"False","False"
"ApbLeaseSCCapGroupAcct","hMy","numeric",9,18,"False","True"
"ApbLeaseSCCapGroupAcct","hApbLeaseSCCapGroup","numeric",9,18,"True","False"
"ApbLeaseSCCapGroupAcct","hAcct","numeric",9,18,"True","False"
"DCFSpecLeaseSettingsRecoveries","hMy","numeric",9,18,"False","True"
"DCFSpecLeaseSettingsRecoveries","hDCFSpecLeaseSettings","numeric",9,18,"False","False"
"DCFSpecLeaseSettingsRecoveries","sColPrefix","varchar",200,0,"True","False"
"DCFSpecLeaseSettingsRecoveries","hcommrecoverygroup","numeric",9,18,"False","False"
"DCFSpecLeaseSettingsRecoveries","bBaseyear","smallint",2,5,"False","False"
"DCFSpecLeaseSettingsRecoveries","bBaseAmt","smallint",2,5,"False","False"
"DCFSpecLeaseSettingsRecoveries","bMgmtFee","smallint",2,5,"False","False"
"DCFSpecLeaseSettingsRecoveries","bGrossUp","smallint",2,5,"False","False"
"DCFSpecLeaseSettingsRecoveries","bAbatementMonths","smallint",2,5,"False","False"
"LEASEBUT_PETREGISTRY","hMy","numeric",9,18,"False","True"
"LEASEBUT_PETREGISTRY","hCode","numeric",9,18,"True","False"
"LEASEBUT_PETREGISTRY","sCode","varchar",12,0,"True","False"
"LEASEBUT_PETREGISTRY","sName","varchar",30,0,"True","False"
"LEASEBUT_PETREGISTRY","SOWNERSNAME","varchar",50,0,"True","False"
"LEASEBUT_PETREGISTRY","STYPE","varchar",200,0,"True","False"
"LEASEBUT_PETREGISTRY","SPETNAME","varchar",50,0,"True","False"
"LEASEBUT_PETREGISTRY","SBREED","varchar",50,0,"True","False"
"LEASEBUT_PETREGISTRY","IAGE","numeric",13,20,"True","False"
"LEASEBUT_PETREGISTRY","DTARRIVED","datetime",8,23,"True","False"
"DCFSpecLeaseSettingsLabels","hMy","numeric",9,18,"False","True"
"DCFSpecLeaseSettingsLabels","hDCFSpecLeaseSettings","numeric",9,18,"False","False"
"DCFSpecLeaseSettingsLabels","sSection","varchar",50,0,"True","False"
"DCFSpecLeaseSettingsLabels","sColumnName","varchar",50,0,"True","False"
"DCFSpecLeaseSettingsLabels","sDefaultLabel","varchar",50,0,"True","False"
"DCFSpecLeaseSettingsLabels","sOverrideLabel","varchar",50,0,"True","False"
"CommItf_LeaseTypeMapping","hMy","numeric",9,18,"False","True"
"CommItf_LeaseTypeMapping","hCommLeaseType","numeric",9,18,"True","False"
"CommItf_LeaseTypeMapping","hOSCREMapping","numeric",9,18,"True","False"
"CommItf_LeaseTypeMapping","hInterface","numeric",9,18,"True","False"
"CommItf_LeaseTypeMapping","bImport","bit",1,1,"True","False"
"CRMDealTemplateLeaseTypes","hTemplateId","numeric",9,18,"True","False"
"CRMDealTemplateLeaseTypes","hLeaseTypeId","numeric",9,18,"True","False"
"ResCRMShortTermLeasePremiums","hmy","numeric",9,18,"False","True"
"ResCRMShortTermLeasePremiums","hUnitType","numeric",9,18,"False","False"
"ResCRMShortTermLeasePremiums","iLeaseTerm","int",4,10,"True","False"
"ResCRMShortTermLeasePremiums","dPremium","numeric",9,18,"True","False"
"ResCRMShortTermLeasePremiums","sNotes","varchar",300,0,"True","False"
"ResCRMShortTermLeasePremiums","hProperty","numeric",9,18,"True","False"
"ResCRMShortTermLeasePremiums","dTotalRent","numeric",9,18,"True","False"
"ResCRMShortTermLeasePremiums","bInactive","int",4,10,"True","False"
"ResCRMShortTermLeasePremiums","dtStart","datetime",8,23,"True","False"
"ResCRMShortTermLeasePremiums","dtEnd","datetime",8,23,"True","False"
"ResCRMShortTermLeasePremiums","hUnit","numeric",9,18,"True","False"
"ResCRMShortTermLeasePremiums","iFromLeaseTerm","int",4,10,"True","False"
"ResCRMShortTermLeasePremiums","iToLeaseTerm","int",4,10,"True","False"
"ResCRMShortTermLeasePremiums","iPricingType","int",4,10,"True","False"
"DCFPropLeaseType","hMy","numeric",9,18,"False","True"
"DCFPropLeaseType","hProperty","numeric",9,18,"False","False"
"DCFPropLeaseType","hLeaseType","numeric",9,18,"False","False"
"DCFPropLeaseType","dGVLeasePercent","numeric",9,18,"True","False"
"DCFPropLeaseType","dGVMLAPercent","numeric",9,18,"True","False"
"DCFPropLeaseType","hUserCreatedBy","numeric",9,18,"True","False"
"DCFPropLeaseType","dtCreated","datetime",8,23,"True","False"
"DCFPropLeaseType","hUserModifiedBy","numeric",9,18,"True","False"
"DCFPropLeaseType","dtLastModified","datetime",8,23,"True","False"
"Interfaces_LeaseImportSettings","hMy","numeric",9,18,"False","True"
"Interfaces_LeaseImportSettings","bAtomic","bit",1,1,"True","False"
"Interfaces_LeaseImportSettings","hLeaseType","numeric",9,18,"True","False"
"DAS_CommLeaseTypeMapping","hMy","numeric",9,18,"False","True"
"DAS_CommLeaseTypeMapping","hForeignDb","numeric",9,18,"False","False"
"DAS_CommLeaseTypeMapping","hChart","numeric",9,18,"False","False"
"DAS_CommLeaseTypeMapping","hDataProvider","numeric",9,18,"False","False"
"DAS_CommLeaseTypeMapping","hYSILeaseType","numeric",9,18,"False","False"
"DAS_CommLeaseTypeMapping","sDULeaseTypeCode","varchar",250,0,"False","False"
"DAS_CommLeaseTypeMapping","sDULeaseTypeDesc","varchar",250,0,"True","False"
"LEASEBUT_RM","HMY","numeric",9,18,"False","True"
"LEASEBUT_RM","HCODE","numeric",9,18,"True","False"
"LEASEBUT_RM","SCODE","varchar",12,0,"True","False"
"LEASEBUT_RM","SNAME","varchar",30,0,"True","False"
"LEASEBUT_RM","sINCLUDE","varchar",3,0,"True","False"
"LEASEBUT_RM","sNOTES","varchar",100,0,"True","False"
"RCLDLeaseConfigurationXref","hMy","numeric",9,18,"False","True"
"RCLDLeaseConfigurationXref","hProperty","numeric",9,18,"True","False"
"RCLDLeaseConfigurationXref","hPerson","numeric",9,18,"True","False"
"RCLDLeaseConfigurationXref","iPersonType","smallint",2,5,"True","False"
"RCLDLeaseConfigurationXref","sTokenName","varchar",500,0,"True","False"
"RCLDLeaseConfigurationXref","sValue","nvarchar",-1,0,"True","False"
"RCLDLeaseConfigurationXref","sValue","sysname",-1,0,"True","False"
"ApbLeaseSCAccountChargTyp","hMy","numeric",9,18,"False","True"
"ApbLeaseSCAccountChargTyp","hApbLeaseSCAcct","numeric",9,18,"True","False"
"ApbLeaseSCAccountChargTyp","hChargeCode","numeric",9,18,"True","False"
"CommLeaseAssignment","hmy","numeric",9,18,"False","True"
"CommLeaseAssignment","hAmendment","numeric",9,18,"True","False"
"CommLeaseAssignment","dtAssignment","datetime",8,23,"True","False"
"CommLeaseAssignment","sOldCode","varchar",8,0,"True","False"
"CommLeaseAssignment","sNewCode","varchar",8,0,"True","False"
"CommLeaseAssignment","sOldLastName","varchar",100,0,"True","False"
"CommLeaseAssignment","sNewLastName","varchar",100,0,"True","False"
"CommLeaseAssignment","hOldCustomer","numeric",9,18,"True","False"
"CommLeaseAssignment","hNewCustomer","numeric",9,18,"True","False"
"CommLeaseAssignment","hOldCommICS","numeric",9,18,"True","False"
"CommLeaseAssignment","hNewCommICS","numeric",9,18,"True","False"
"CommLeaseAssignment","sOldLeaseCompany","varchar",120,0,"True","False"
"CommLeaseAssignment","sNewLeaseCompany","varchar",120,0,"True","False"
"CommLeaseAssignment","hNewPrimaryContact","numeric",9,18,"True","False"
"CommLeaseAssignment","hOldPrimaryContact","numeric",9,18,"True","False"
"CommLeaseAssignment","hNewBillingContact","numeric",9,18,"True","False"
"CommLeaseAssignment","hOldBillingContact","numeric",9,18,"True","False"
"CommLeaseAssignment","hPrimaryContactXref","numeric",9,18,"True","False"
"CommLeaseAssignment","hBillingContactXref","numeric",9,18,"True","False"
"CommLeaseAssignment","hUserCreatedBy","numeric",9,18,"True","False"
"CommLeaseAssignment","dtCreated","datetime",8,23,"True","False"
"CommLeaseAssignment","hUserModifiedBy","numeric",9,18,"True","False"
"CommLeaseAssignment","dtLastModified","datetime",8,23,"True","False"
"CommLeaseAssignment","hForeignDb","numeric",9,18,"True","False"
"CommLeaseAssignment","sExtReference","varchar",255,0,"True","False"
"CommLeaseAssignment","hCopyFrom","numeric",9,18,"True","False"
"CommLeaseAssignment","hOldSalesCategory","numeric",9,18,"True","False"
"CommLeaseAssignment","hNewSalesCategory","numeric",9,18,"True","False"
"CommLeaseAssignment","hOldFranchisee","numeric",9,18,"True","False"
"CommLeaseAssignment","hNewFranchisee","numeric",9,18,"True","False"
"CommLeaseAssignment","tRowVersion","timestamp",8,0,"False","False"
"CommLeaseAssignment","hOldLeaseType","numeric",9,18,"True","False"
"CommLeaseAssignment","hNewLeaseType","numeric",9,18,"True","False"
"CommLeaseAssignment","hNewPrimaryContactRole","numeric",9,18,"True","False"
"DCFLEASECHARGES","hMy","numeric",9,18,"False","True"
"DCFLEASECHARGES","HANALYSIS","numeric",9,18,"False","False"
"DCFLEASECHARGES","idcftype","numeric",9,18,"True","False"
"DCFLEASECHARGES","HCHARGECODE","numeric",9,18,"False","False"
"DCFLEASECHARGES","HTAXCTYPE","numeric",9,18,"True","False"
"DCFLEASECHARGES","HCPI","numeric",9,18,"True","False"
"DCFLEASECHARGES","HTENANT","numeric",9,18,"True","False"
"DCFLEASECHARGES","hLease","numeric",9,18,"True","False"
"DCFLEASECHARGES","hMLA","numeric",9,18,"True","False"
"DCFLEASECHARGES","DTFROM","datetime",8,23,"True","False"
"DCFLEASECHARGES","DTTO","datetime",8,23,"True","False"
"DCFLEASECHARGES","IRENTMETHOD","numeric",9,18,"True","False"
"DCFLEASECHARGES","DESTIMATED","numeric",13,21,"True","False"
"DCFLEASECHARGES","IMINTYPE","numeric",9,18,"True","False"
"DCFLEASECHARGES","DMIN","numeric",13,21,"True","False"
"DCFLEASECHARGES","IMAXTYPE","numeric",9,18,"True","False"
"DCFLEASECHARGES","DMAX","numeric",13,21,"True","False"
"DCFLEASECHARGES","IPERIOD","numeric",9,18,"True","False"
"DCFLEASECHARGES","ITYPE","numeric",9,18,"True","False"
"DCFLEASECHARGES","DPERCENT0","numeric",13,21,"True","False"
"DCFLEASECHARGES","DPERCENT1","numeric",13,21,"True","False"
"DCFLEASECHARGES","DPERCENT2","numeric",13,21,"True","False"
"DCFLEASECHARGES","DPERCENT3","numeric",13,21,"True","False"
"DCFLEASECHARGES","DPERCENT4","numeric",13,21,"True","False"
"DCFLEASECHARGES","DPERCENT5","numeric",13,21,"True","False"
"DCFLEASECHARGES","DPERCENT6","numeric",13,21,"True","False"
"DCFLEASECHARGES","DPERCENT7","numeric",13,21,"True","False"
"DCFLEASECHARGES","DPERCENT8","numeric",13,21,"True","False"
"DCFLEASECHARGES","DSTEP0","numeric",13,21,"True","False"
"DCFLEASECHARGES","DSTEP1","numeric",13,21,"True","False"
"DCFLEASECHARGES","DSTEP2","numeric",13,21,"True","False"
"DCFLEASECHARGES","DSTEP3","numeric",13,21,"True","False"
"DCFLEASECHARGES","DSTEP4","numeric",13,21,"True","False"
"DCFLEASECHARGES","DSTEP5","numeric",13,21,"True","False"
"DCFLEASECHARGES","DSTEP6","numeric",13,21,"True","False"
"DCFLEASECHARGES","DSTEP7","numeric",13,21,"True","False"
"DCFLEASECHARGES","DSTEP8","numeric",13,21,"True","False"
"DCFLEASECHARGES","ISTEPTYPE0","numeric",9,18,"True","False"
"DCFLEASECHARGES","ISTEPTYPE1","numeric",9,18,"True","False"
"DCFLEASECHARGES","ISTEPTYPE2","numeric",9,18,"True","False"
"DCFLEASECHARGES","ISTEPTYPE3","numeric",9,18,"True","False"
"DCFLEASECHARGES","ISTEPTYPE4","numeric",9,18,"True","False"
"DCFLEASECHARGES","ISTEPTYPE5","numeric",9,18,"True","False"
"DCFLEASECHARGES","ISTEPTYPE6","numeric",9,18,"True","False"
"DCFLEASECHARGES","ISTEPTYPE7","numeric",9,18,"True","False"
"DCFLEASECHARGES","ISTEPTYPE8","numeric",9,18,"True","False"
"DCFLEASECHARGES","SGROUP","char",6,0,"True","False"
"DCFLEASECHARGES","DTAXRATE","numeric",13,21,"True","False"
"DCFLEASECHARGES","SSITECREATEDBY","char",2,0,"True","False"
"DCFLEASECHARGES","HSITECREATED","numeric",9,18,"True","False"
"DCFLEASECHARGES","DFACTOR","numeric",13,21,"True","False"
"DCFLEASECHARGES","IMONTH","numeric",9,18,"True","False"
"DCFLEASECHARGES","IINTERVAL","numeric",9,18,"True","False"
"DCFLEASECHARGES","SPOSTCODE","char",8,0,"True","False"
"DCFLEASECHARGES","NOTES","varchar",44,0,"True","False"
"DCFLEASECHARGES","BASERULE","numeric",5,1,"True","False"
"DCFLEASECHARGES","GROUPBP","numeric",5,1,"True","False"
"DCFLEASECHARGES","CUMULATIVE","numeric",5,1,"True","False"
"DCFLEASECHARGES","JAN","numeric",5,1,"True","False"
"DCFLEASECHARGES","INTEREST","numeric",5,1,"True","False"
"DCFLEASECHARGES","FEB","numeric",5,1,"True","False"
"DCFLEASECHARGES","LATEFEE","numeric",5,1,"True","False"
"DCFLEASECHARGES","MAR","numeric",5,1,"True","False"
"DCFLEASECHARGES","APR","numeric",5,1,"True","False"
"DCFLEASECHARGES","MAY","numeric",5,1,"True","False"
"DCFLEASECHARGES","JUN","numeric",5,1,"True","False"
"DCFLEASECHARGES","JUL","numeric",5,1,"True","False"
"DCFLEASECHARGES","AUG","numeric",5,1,"True","False"
"DCFLEASECHARGES","SEP","numeric",5,1,"True","False"
"DCFLEASECHARGES","OCT","numeric",5,1,"True","False"
"DCFLEASECHARGES","NOV","numeric",5,1,"True","False"
"DCFLEASECHARGES","DEC","numeric",5,1,"True","False"
"DCFLEASECHARGES","ITSQFT","numeric",9,18,"True","False"
"DCFLEASECHARGES","IPSQFT","numeric",9,18,"True","False"
"DCFLEASECHARGES","HFORMULA","numeric",9,18,"True","False"
"DCFLEASECHARGES","SFIELD0","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD1","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD2","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD3","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD4","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD5","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD6","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD7","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD8","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD9","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD10","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD11","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD12","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD13","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD14","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD15","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD16","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD17","varchar",64,0,"True","False"
"DCFLEASECHARGES","SFIELD18","varchar",64,0,"True","False"
"DCFLEASECHARGES","bACH","numeric",5,1,"True","False"
"DCFLEASECHARGES","dtACHPosted","datetime",8,23,"True","False"
"DCFLEASECHARGES","iMaxPerMo","numeric",9,18,"True","False"
"DCFLEASECHARGES","iCtPerMo","numeric",9,18,"True","False"
"DCFLEASECHARGES","dPdSoFar","numeric",13,21,"True","False"
"DCFLEASECHARGES","bHold","numeric",5,1,"True","False"
"DCFLEASECHARGES","iStep","int",4,10,"True","False"
"DCFLEASECHARGES","dRentChange","numeric",13,21,"True","False"
"DCFLEASECHARGES","iReimbBaseType","int",4,10,"True","False"
"DCFLEASECHARGES","dReimbBase","numeric",13,21,"True","False"
"DCFLEASECHARGES","iReimbBaseArea","int",4,10,"True","False"
"DCFLEASECHARGES","iReimbInfMethod","int",4,10,"True","False"
"DCFLEASECHARGES","hReimbInfTable","numeric",9,18,"True","False"
"DCFLEASECHARGES","dReimbInfRate","numeric",13,21,"True","False"
"DCFLEASECHARGES","dReimbPercentPaid","numeric",13,21,"True","False"
"DCFLEASECHARGES","hReimbAfterGroup","numeric",9,18,"True","False"
"DCFLEASECHARGES","dReimbAdminFee","numeric",13,21,"True","False"
"DCFLEASECHARGES","dReimbMin","numeric",13,21,"True","False"
"DCFLEASECHARGES","dReimbMax","numeric",13,21,"True","False"
"DCFLEASECHARGES","dOverageVolume","numeric",13,21,"True","False"
"DCFLEASECHARGES","iOverageInfMethod","int",4,10,"True","False"
"DCFLEASECHARGES","hOverageInfTable","numeric",9,18,"True","False"
"DCFLEASECHARGES","dOverageInfRate","numeric",13,21,"True","False"
"DCFLEASECHARGES","iEstimateType","int",4,10,"True","False"
"DCFLEASECHARGES","iAmountPeriod","int",4,10,"True","False"
"DCFLEASECHARGES","hCamrule","numeric",9,18,"True","False"
"DCFLEASECHARGES","hDCFAmendment","numeric",9,18,"True","False"
"DCFLEASECHARGES","hDCFSchedule","numeric",9,18,"True","False"
"DCFLEASECHARGES","dContractArea","numeric",9,18,"True","False"
"DCFLEASECHARGES","iOverageOffsetType","int",4,10,"True","False"
"DCFLEASECHARGES","iOverageVolumeMethod","int",4,10,"True","False"
"DCFLEASECHARGES","dOverageOffset","numeric",9,18,"True","False"
"DCFLEASECHARGES","iProRatio","tinyint",1,3,"True","False"
"DCFLEASECHARGES","iEstimatedRent","tinyint",1,3,"True","False"
"DCFLEASECHARGES","iIncreaseType","tinyint",1,3,"True","False"
"DCFLEASECHARGES","bAnchorDeduction","smallint",2,5,"True","False"
"DCFLEASECHARGES","bUseContractArea","smallint",2,5,"True","False"
"DCFLEASECHARGES","cBaseAmount","numeric",9,18,"True","False"
"DCFLEASECHARGES","dAdminPercent","numeric",9,18,"True","False"
"DCFLEASECHARGES","dFixedDenominator","numeric",9,18,"True","False"
"DCFLEASECHARGES","dFixedNumerator","numeric",9,18,"True","False"
"DCFLEASECHARGES","dFixedSharePercent","numeric",9,18,"True","False"
"DCFLEASECHARGES","dGrossUpPercent","numeric",9,18,"True","False"
"DCFLEASECHARGES","dMinDenominatorPercent","numeric",9,18,"True","False"
"DCFLEASECHARGES","dRecoveryFactorPercent","numeric",9,18,"True","False"
"DCFLEASECHARGES","hDenominator","numeric",9,18,"True","False"
"DCFLEASECHARGES","hExpensePool","numeric",9,18,"True","False"
"DCFLEASECHARGES","hRecoveryGroup","numeric",9,18,"True","False"
"DCFLEASECHARGES","iCeilingType","tinyint",1,3,"True","False"
"DCFLEASECHARGES","iDenominatorType","tinyint",1,3,"True","False"
"DCFLEASECHARGES","bExcludeRecovery","smallint",2,5,"True","False"
"DCFLEASECHARGES","iScheduleType","tinyint",1,3,"True","False"
"DCFLEASECHARGES","cCeilingAmount","numeric",9,18,"True","False"
"DCFLEASECHARGES","dCAPIncreasePct","numeric",9,18,"True","False"
"DCFLEASECHARGES","iCAPIncreaseBasis","tinyint",1,3,"True","False"
"DCFLEASECHARGES","iCAPIncreaseOverYr","tinyint",1,3,"True","False"
"DCFLEASECHARGES","dtIncrease","datetime",8,23,"True","False"
"DCFLEASECHARGES","iIndexMethod","tinyint",1,3,"True","False"
"DCFLEASECHARGES","hIncreaseChargeCode","numeric",9,18,"True","False"
"DCFLEASECHARGES","iIncreaseMethod","tinyint",1,3,"True","False"
"DCFLEASECHARGES","hIncreaseTable","numeric",9,18,"True","False"
"DCFLEASECHARGES","dIncreaseAmount","numeric",9,18,"True","False"
"DCFLEASECHARGES","hLeaseCurrency","numeric",9,18,"True","False"
"DCFLEASECHARGES","hCurExchRateType","numeric",9,18,"True","False"
"DCFLEASECHARGES","iOverageVolumePeriod","tinyint",1,3,"True","False"
"DCFLEASECHARGES","iSqftCol","smallint",2,5,"False","False"
"DCFLEASECHARGES","hDCFUnit","numeric",9,18,"True","False"
"DCFLEASECHARGES","iBillingFrequency","int",4,10,"True","False"
"DCFLEASECHARGES","hAdminChargecode","numeric",9,18,"True","False"
